State,City,Credit Balance,Checking Account Number,Zip,First Name,Credit Limit,Last Name,Savings Balance,Phone Number,ID,PIN,Savings Account Number,Date of Birth,Credit Account Number,Credit Score,Address,Checking Balance
TX,El Paso,180.63,1000633,79999,Mercedes,6000,Nichols,9214.88,(915) 123-4567,633,1628,2000633,5/20/34,3000633,726,101 Random Rd.,1836.29
TX,El Paso,2114.81,1000359,79999,Amber,15100,Brown,14333.97,(915) 123-4567,359,5560,2000359,10/23/79,3000359,771,101 Random Rd.,1734.15
TX,El Paso,34.98,1000147,79999,Ashley,200,Evans,22694.59,(915) 123-4567,147,6293,2000147,5/16/30,3000147,434,101 Random Rd.,2202.88
TX,El Paso,6.32,1000772,79999,Sean,300,Smith,12483.24,(915) 123-4567,772,8797,2000772,7/6/97,3000772,356,101 Random Rd.,2246.11
TX,El Paso,92.26,1000863,79999,Christopher,400,Lucero,13842.91,(915) 123-4567,863,8677,2000863,6/5/81,3000863,543,101 Random Rd.,1681.31
TX,El Paso,504.03,1000158,79999,Michael,7200,Moran,5788.28,(915) 123-4567,158,9101,2000158,11/19/11,3000158,726,101 Random Rd.,2226.93
TX,El Paso,231.63,1000260,79999,Matthew,2100,Erickson,6499.27,(915) 123-4567,260,9500,2000260,3/13/03,3000260,603,101 Random Rd.,2404.18
TX,El Paso,30.51,1000106,79999,Michael,600,Sanchez,1502.56,(915) 123-4567,106,6438,2000106,6/22/76,3000106,436,101 Random Rd.,1981.43
TX,El Paso,90.19,1000718,79999,Phillip,300,Meyer,23316.5,(915) 123-4567,718,5867,2000718,4/16/66,3000718,483,101 Random Rd.,1526.93
TX,El Paso,391.46,1000953,79999,Jennifer,2300,Hernandez,8398.94,(915) 123-4567,953,9536,2000953,4/21/51,3000953,614,101 Random Rd.,2391.9
TX,El Paso,21.21,1000697,79999,Perry,300,Hill,15469.65,(915) 123-4567,697,5473,2000697,5/24/08,3000697,544,101 Random Rd.,2112.13
TX,El Paso,6.95,1000386,79999,Michele,600,Cummings,14707.65,(915) 123-4567,386,7414,2000386,1/14/34,3000386,365,101 Random Rd.,2179.87
TX,El Paso,58.44,1000615,79999,Jerry,200,Smith,18725.36,(915) 123-4567,615,7373,2000615,7/13/82,3000615,478,101 Random Rd.,2368.97
TX,El Paso,100.74,1000366,79999,Misty,500,Horton,20719.5,(915) 123-4567,366,1493,2000366,9/15/77,3000366,486,101 Random Rd.,2137.31
TX,El Paso,60.66,1000552,79999,William,300,Evans,2454.47,(915) 123-4567,552,1665,2000552,5/20/98,3000552,469,101 Random Rd.,2160.49
CA,Anaheim,0.72,1000023,92802,Scar,5600,Lion,6721.12,(714) 781-4636,23,8778,2000023,3/31/35,3000023,672,1313 Disneyland Dr.,2470.79
TX,El Paso,1701.84,1000251,79999,Alexis,8100,Ford,8688.51,(915) 123-4567,251,1439,2000251,5/17/73,3000251,792,101 Random Rd.,2195.32
TX,El Paso,24.99,1000854,79999,Laurie,300,Johnson,9269.96,(915) 123-4567,854,4738,2000854,8/6/59,3000854,367,101 Random Rd.,1637.27
TX,El Paso,0.17,1000266,79999,William,400,Hunter,10701.63,(915) 123-4567,266,3352,2000266,7/29/86,3000266,345,101 Random Rd.,2270.07
TX,El Paso,482.64,1000330,79999,Jordan,24100,Wilson,19235.83,(915) 123-4567,330,8710,2000330,2/26/87,3000330,811,101 Random Rd.,1550.46
TX,El Paso,150.28,1000565,79999,Corey,600,Wilson,7584.1,(915) 123-4567,565,6158,2000565,10/27/92,3000565,376,101 Random Rd.,1867.69
TX,El Paso,3105.61,1000930,79999,Tyler,13500,Evans,9125.25,(915) 123-4567,930,3733,2000930,8/17/61,3000930,780,101 Random Rd.,1959.23
TX,El Paso,1092.42,1000907,79999,Carlos,5200,Irwin,8697.67,(915) 123-4567,907,7805,2000907,3/30/38,3000907,683,101 Random Rd.,2453.54
TX,El Paso,28.2,1001001,79999,Andrew,200,Hall,1953.28,(915) 123-4567,1001,9649,2001001,3/2/50,3001001,544,101 Random Rd.,2161.64
TX,El Paso,210.79,1000933,79999,Dennis,1500,Cooper,3795.25,(915) 123-4567,933,8502,2000933,8/27/37,3000933,603,101 Random Rd.,1827.01
TX,El Paso,3458.24,1000653,79999,Loretta,24700,Phillips,4244.58,(915) 123-4567,653,1907,2000653,9/15/32,3000653,819,101 Random Rd.,1941.66
TX,El Paso,40.87,1000737,79999,Michael,400,Mccormick,21357.2,(915) 123-4567,737,9445,2000737,1/31/09,3000737,321,101 Random Rd.,2351.44
TX,El Paso,1140.28,1000473,79999,Angela,3800,Mcintyre,19165.75,(915) 123-4567,473,9410,2000473,9/15/96,3000473,592,101 Random Rd.,1573.34
TX,El Paso,14.69,1000351,79999,Donald,100,Haynes,11385.99,(915) 123-4567,351,6128,2000351,6/17/81,3000351,314,101 Random Rd.,2393.16
TX,El Paso,1512.76,1001000,79999,Ryan,5600,Peterson,3257.91,(915) 123-4567,1000,2835,2001000,4/27/82,3001000,687,101 Random Rd.,1770.4
TX,El Paso,85.32,1000611,79999,Darren,500,Gibbs,24525.48,(915) 123-4567,611,9775,2000611,6/1/19,3000611,516,101 Random Rd.,1961.76
TX,El Paso,234.62,1000664,79999,Lawrence,11700,Henry,14840.58,(915) 123-4567,664,5757,2000664,4/23/59,3000664,755,101 Random Rd.,1590.14
TX,El Paso,120.9,1000268,79999,Michelle,400,Jones,23883.36,(915) 123-4567,268,4430,2000268,2/4/96,3000268,427,101 Random Rd.,2257.31
TX,El Paso,30.18,1000572,79999,Brandon,300,Dillon,18974.42,(915) 123-4567,572,8709,2000572,7/6/19,3000572,486,101 Random Rd.,1524.02
TX,El Paso,80.11,1001015,79999,John,400,Sanders,22255.45,(915) 123-4567,1015,4544,2001015,12/30/10,3001015,547,101 Random Rd.,1857.9
TX,El Paso,18.74,1000117,79999,Crystal,200,Walker,9456.65,(915) 123-4567,117,6417,2000117,7/13/64,3000117,560,101 Random Rd.,1825.1
TX,El Paso,68.88,1000428,79999,John,1700,Morris,18682.05,(915) 123-4567,428,4988,2000428,2/8/29,3000428,600,101 Random Rd.,2284.25
TX,El Paso,115.3,1000927,79999,Mary,500,Grant,20772.88,(915) 123-4567,927,1754,2000927,12/7/05,3000927,466,101 Random Rd.,2119.82
TX,El Paso,40.84,1000136,79999,Ronald,500,Parker,12134.13,(915) 123-4567,136,2655,2000136,6/26/34,3000136,347,101 Random Rd.,1566.84
TX,El Paso,105.18,1000563,79999,Christopher,500,Johnson,8607.55,(915) 123-4567,563,9801,2000563,3/3/68,3000563,308,101 Random Rd.,2260.71
TX,El Paso,1326.05,1000078,79968,Irvin,10200,Sanchez,13391.2,(915) 747-5000,78,6873,2000078,9/23/42,3000078,799,500 W. University Ave.,2126.33
TX,El Paso,27.65,1000986,79999,Stacy,100,Maldonado,22946.81,(915) 123-4567,986,1814,2000986,3/26/42,3000986,536,101 Random Rd.,1547.08
TX,El Paso,2607.81,1000163,79999,Haley,23700,Moss,20019.48,(915) 123-4567,163,7412,2000163,6/2/84,3000163,840,101 Random Rd.,1594.11
TX,El Paso,3486.15,1000712,79999,Anthony,16600,Adams,5808.82,(915) 123-4567,712,3235,2000712,10/11/64,3000712,848,101 Random Rd.,1944.93
TX,El Paso,24.44,1000813,79999,Brandi,200,Daniel,6787.4,(915) 123-4567,813,7161,2000813,10/17/29,3000813,367,101 Random Rd.,2487.62
TX,El Paso,1560.21,1000396,79999,Krystal,5200,Thompson,16432.17,(915) 123-4567,396,5654,2000396,5/12/85,3000396,689,101 Random Rd.,2125.94
TX,El Paso,6.07,1000143,79999,Todd,100,Brooks,21505.31,(915) 123-4567,143,6637,2000143,1/10/95,3000143,350,101 Random Rd.,2252.18
TX,El Paso,594.44,1000708,79999,Thomas,3300,Hall,12339.64,(915) 123-4567,708,7727,2000708,3/31/89,3000708,583,101 Random Rd.,2121.44
CA,Anaheim,5075.37,1000001,92802,Mickey,20300,Mouse,21826.79,(714) 781-4636,1,4321,2000001,7/8/19,3000001,812,1313 Disneyland Dr.,1608.66
TX,El Paso,488.03,1000790,79999,Timothy,6100,Johnson,6758.58,(915) 123-4567,790,1891,2000790,7/6/83,3000790,694,101 Random Rd.,2256.92
TX,El Paso,42.66,1000755,79999,Megan,300,Smith,9040.29,(915) 123-4567,755,6491,2000755,7/17/99,3000755,440,101 Random Rd.,1595.77
TX,El Paso,9.3,1000144,79999,Richard,100,Torres,7106.72,(915) 123-4567,144,6130,2000144,10/19/09,3000144,395,101 Random Rd.,1873.28
TX,El Paso,30.35,1000916,79999,Kara,500,Summers,23266.42,(915) 123-4567,916,7442,2000916,10/19/67,3000916,535,101 Random Rd.,2197.08
TX,El Paso,4428.14,1000503,79999,Debra,24600,Blackwell,19837.47,(915) 123-4567,503,5523,2000503,1/2/44,3000503,836,101 Random Rd.,1864.79
TX,El Paso,166.02,1000667,79999,Brittany,16600,Richard,13088.84,(915) 123-4567,667,1413,2000667,1/1/57,3000667,840,101 Random Rd.,1625.29
TX,El Paso,1848.48,1000385,79999,Jacob,15400,Williams,17967.29,(915) 123-4567,385,5758,2000385,6/2/13,3000385,777,101 Random Rd.,1508.7
TX,El Paso,18.2,1000105,79999,Austin,300,Griffin,3827.26,(915) 123-4567,105,6987,2000105,11/5/84,3000105,423,101 Random Rd.,1742.74
TX,El Paso,1725.55,1000281,79999,Lauren,6900,Hall,2749.52,(915) 123-4567,281,5823,2000281,11/25/48,3000281,678,101 Random Rd.,1812.8
TX,El Paso,36.79,1000724,79999,Joshua,600,Hickman,17888.92,(915) 123-4567,724,4839,2000724,5/22/41,3000724,469,101 Random Rd.,2415.23
TX,El Paso,206.76,1000698,79999,Mary,10300,Lee,12619.37,(915) 123-4567,698,6697,2000698,9/5/79,3000698,785,101 Random Rd.,1967.47
CA,Anaheim,0.16,1000016,92802,Woody,17600,Disney,18920.99,(714) 781-4636,16,4299,2000016,3/3/67,3000016,848,1313 Disneyland Dr.,2024.47
TX,El Paso,3300.84,1000395,79999,Anthony,13200,Sims,20725.42,(915) 123-4567,395,5359,2000395,12/5/58,3000395,795,101 Random Rd.,2379.78
TX,El Paso,702.93,1000284,79999,Jacqueline,3900,Dunn,19592.35,(915) 123-4567,284,9723,2000284,4/5/01,3000284,666,101 Random Rd.,1802.15
TX,El Paso,492.05,1000859,79999,Lisa,16400,Peters,23328.08,(915) 123-4567,859,2160,2000859,2/20/84,3000859,837,101 Random Rd.,2168.02
TX,El Paso,63.49,1000720,79999,Carmen,300,Hays,3852.28,(915) 123-4567,720,8357,2000720,4/1/77,3000720,578,101 Random Rd.,1966.08
TX,El Paso,1073.18,1000112,79999,Renee,3700,Bradley,10060.21,(915) 123-4567,112,6280,2000112,2/9/30,3000112,585,101 Random Rd.,1600.87
TX,El Paso,5129.81,1000710,79999,Miranda,22300,Mason,5644.02,(915) 123-4567,710,3968,2000710,12/14/34,3000710,827,101 Random Rd.,1893.05
TX,El Paso,336.21,1000469,79999,Barbara,2800,Jones,16566.68,(915) 123-4567,469,7498,2000469,1/11/20,3000469,652,101 Random Rd.,1576.29
TX,El Paso,4.62,1001010,79999,Charles,100,Chambers,13728.02,(915) 123-4567,1010,3322,2001010,8/16/43,3001010,390,101 Random Rd.,2281.35
TX,El Paso,150.11,1000614,79999,Vanessa,500,Watson,10337.39,(915) 123-4567,614,2831,2000614,8/4/63,3000614,442,101 Random Rd.,2289.1
TX,El Paso,30.31,1000948,79999,Daniel,600,Summers,12134.46,(915) 123-4567,948,8947,2000948,5/30/93,3000948,371,101 Random Rd.,2432.68
TX,El Paso,21.1,1000292,79999,Alexandra,100,Robinson,19629.47,(915) 123-4567,292,9104,2000292,1/26/70,3000292,303,101 Random Rd.,1577.4
TX,El Paso,1269.56,1000121,79999,Stephen,4700,Ellis,16468.95,(915) 123-4567,121,2514,2000121,2/18/01,3000121,609,101 Random Rd.,2266.34
TX,El Paso,96.32,1000059,79968,David,600,Mares,8670.25,(915) 747-5000,59,8997,2000059,12/12/63,3000059,362,500 W. University Ave.,1985.46
TX,El Paso,24.41,1000089,79999,Ryan,600,Rush,7681.11,(915) 123-4567,89,4590,2000089,3/5/42,3000089,479,101 Random Rd.,1865.87
TX,El Paso,1820.31,1000439,79999,April,6500,Turner,11981.5,(915) 123-4567,439,6710,2000439,9/8/44,3000439,712,101 Random Rd.,2067.99
TX,El Paso,110.04,1000557,79999,Heidi,2200,Page,2600.74,(915) 123-4567,557,4278,2000557,7/20/82,3000557,636,101 Random Rd.,1659.65
TX,El Paso,2484.97,1000879,79999,Brett,20700,Higgins,8708.58,(915) 123-4567,879,8319,2000879,11/23/99,3000879,834,101 Random Rd.,2250.64
TX,El Paso,4011.27,1000413,79999,John,19100,White,20390.93,(915) 123-4567,413,7170,2000413,3/3/76,3000413,800,101 Random Rd.,1670.34
TX,El Paso,52.39,1000263,79999,James,200,Romero,15295.27,(915) 123-4567,263,6358,2000263,6/24/66,3000263,420,101 Random Rd.,1549.11
TX,El Paso,221.66,1000114,79999,Kirsten,1300,Robinson,1491.01,(915) 123-4567,114,6832,2000114,6/10/54,3000114,664,101 Random Rd.,1877.99
TX,El Paso,45.7,1000923,79999,Matthew,300,Khan,4857.98,(915) 123-4567,923,6215,2000923,12/27/05,3000923,405,101 Random Rd.,1727.7
TX,El Paso,0.72,1000380,79999,Teresa,5200,Jacobs,16833.84,(915) 123-4567,380,9587,2000380,9/25/59,3000380,729,101 Random Rd.,2281.5
TX,El Paso,2044.78,1000761,79999,Sara,7300,Fox,22517.68,(915) 123-4567,761,7592,2000761,2/14/04,3000761,722,101 Random Rd.,2012.76
TX,El Paso,1296.26,1000262,79999,Brian,5400,Castillo,11934.88,(915) 123-4567,262,7948,2000262,8/16/75,3000262,679,101 Random Rd.,2054.61
TX,El Paso,140.79,1000378,79999,Mary,500,Stevens,22602.58,(915) 123-4567,378,6899,2000378,8/12/06,3000378,302,101 Random Rd.,1696.1
TX,El Paso,50.67,1000288,79999,Nicole,500,Harvey,13354.89,(915) 123-4567,288,1453,2000288,8/31/67,3000288,488,101 Random Rd.,1836.82
TX,El Paso,1030.63,1000577,79999,Jamie,20600,Hernandez,21148.28,(915) 123-4567,577,6309,2000577,2/9/38,3000577,847,101 Random Rd.,2174.56
TX,El Paso,0.24,1000606,79999,Sarah,4500,Cline,824.27,(915) 123-4567,606,9965,2000606,4/25/15,3000606,662,101 Random Rd.,1772.2
TX,El Paso,14.13,1000476,79999,Amy,200,Rodriguez,23181.85,(915) 123-4567,476,1736,2000476,10/12/47,3000476,434,101 Random Rd.,1598.29
TX,El Paso,22.41,1000920,79999,Gary,100,Mckenzie,16159.64,(915) 123-4567,920,6543,2000920,1/31/45,3000920,302,101 Random Rd.,2071.59
TX,El Paso,720.58,1000732,79999,Michael,4000,Nunez,24421.81,(915) 123-4567,732,2641,2000732,7/28/15,3000732,603,101 Random Rd.,1737.48
TX,El Paso,135.91,1000501,79999,Louis,500,Boone,1781.86,(915) 123-4567,501,1706,2000501,5/19/86,3000501,567,101 Random Rd.,2156.92
TX,El Paso,60.68,1000559,79999,Jake,500,Mitchell,10271.33,(915) 123-4567,559,2759,2000559,1/1/97,3000559,419,101 Random Rd.,2466.41
TX,El Paso,693.35,1000815,79999,Alicia,6300,Moran,20617.07,(915) 123-4567,815,8259,2000815,2/27/77,3000815,701,101 Random Rd.,1854.3
TX,El Paso,1892.48,1000155,79999,Dylan,17200,Harris,6325.39,(915) 123-4567,155,9691,2000155,4/3/89,3000155,840,101 Random Rd.,2192.7
TX,El Paso,1560.86,1000597,79999,Sarah,5200,Anderson,7864.65,(915) 123-4567,597,4847,2000597,3/14/88,3000597,718,101 Random Rd.,2225.01
TX,El Paso,2119.19,1000519,79999,Margaret,16300,Smith,13953.79,(915) 123-4567,519,7962,2000519,7/21/88,3000519,832,101 Random Rd.,1657.69
TX,El Paso,2.55,1000057,79968,Maria,200,Loya,23920.44,(915) 747-5000,57,4226,2000057,3/3/91,3000057,432,500 W. University Ave.,1813.15
TX,El Paso,377.63,1000743,79999,Angela,2900,Carney,14477.66,(915) 123-4567,743,8975,2000743,5/12/12,3000743,668,101 Random Rd.,2462.05
TX,El Paso,11.8,1000677,79999,Jason,100,Lee,16733.24,(915) 123-4567,677,4246,2000677,3/20/94,3000677,471,101 Random Rd.,2379.2
TX,El Paso,145.74,1000587,79999,Cynthia,500,Powell,16534.08,(915) 123-4567,587,3659,2000587,9/1/42,3000587,377,101 Random Rd.,1756.93
TX,El Paso,376.83,1000610,79999,Edward,9400,Molina,19989.3,(915) 123-4567,610,6571,2000610,8/26/72,3000610,796,101 Random Rd.,1514.99
TX,El Paso,1.36,1000329,79999,Crystal,100,Johnson,5204.18,(915) 123-4567,329,8133,2000329,11/12/92,3000329,439,101 Random Rd.,1575.21
TX,El Paso,670.12,1000154,79999,Richard,6700,Blackwell,12326.38,(915) 123-4567,154,3867,2000154,12/22/82,3000154,684,101 Random Rd.,2225.51
TX,El Paso,754.98,1000805,79999,Elizabeth,2600,Castillo,16904.93,(915) 123-4567,805,5572,2000805,10/1/57,3000805,653,101 Random Rd.,1829.43
CA,Anaheim,28.19,1000032,92802,Quasimodo,200,Disney,2599.57,(714) 781-4636,32,7669,2000032,3/26/94,3000032,400,1313 Disneyland Dr.,1571.2
TX,El Paso,104.48,1000391,79999,Devin,400,Diaz,13035.45,(915) 123-4567,391,8683,2000391,6/19/30,3000391,304,101 Random Rd.,2483.97
TX,El Paso,135.55,1000134,79999,Jerry,500,Curtis,17835.64,(915) 123-4567,134,3964,2000134,11/6/61,3000134,352,101 Random Rd.,2170.24
TX,El Paso,8.51,1000561,79999,Joel,100,Welch,12676.65,(915) 123-4567,561,4727,2000561,7/23/58,3000561,305,101 Random Rd.,1858.52
TX,El Paso,108.7,1000205,79999,Zachary,600,Ellison,1633.36,(915) 123-4567,205,5890,2000205,2/28/64,3000205,419,101 Random Rd.,2449.93
TX,El Paso,80.16,1000608,79999,Amber,400,Nguyen,14876.7,(915) 123-4567,608,4986,2000608,1/22/11,3000608,440,101 Random Rd.,1677.01
TX,El Paso,2400.99,1000650,79999,Elizabeth,15000,Reyes,17012.1,(915) 123-4567,650,9369,2000650,4/25/46,3000650,787,101 Random Rd.,1864.99
TX,El Paso,848.84,1000490,79999,Jessica,10600,Anderson,13848.26,(915) 123-4567,490,4594,2000490,3/23/66,3000490,795,101 Random Rd.,2384.16
TX,El Paso,165.01,1000285,79999,Chris,3300,King,8317.74,(915) 123-4567,285,5136,2000285,8/11/17,3000285,644,101 Random Rd.,1531.83
TX,El Paso,23.73,1000308,79999,Amy,100,Bradley,13440.25,(915) 123-4567,308,3379,2000308,4/7/00,3000308,556,101 Random Rd.,2051.08
TX,El Paso,2896.45,1001035,79999,Shelly,18100,Jones,15609.91,(915) 123-4567,1035,9687,2001035,5/2/53,3001035,821,101 Random Rd.,1659.87
TX,El Paso,48.36,1000184,79999,Michael,200,White,21023.38,(915) 123-4567,184,1338,2000184,5/21/63,3000184,576,101 Random Rd.,1953.24
TX,El Paso,2.61,1000687,79999,Ann,100,Miller,2514.62,(915) 123-4567,687,3674,2000687,1/17/52,3000687,465,101 Random Rd.,2456.94
TX,El Paso,931.82,1000153,79999,Stephanie,13300,Harris,14245.14,(915) 123-4567,153,2110,2000153,10/20/32,3000153,792,101 Random Rd.,1537.66
TX,El Paso,42.25,1000964,79999,James,300,Simmons,24678.15,(915) 123-4567,964,5267,2000964,1/22/63,3000964,565,101 Random Rd.,1955.7
TX,El Paso,1008.41,1000949,79999,Robert,4800,Wang,21796,(915) 123-4567,949,8850,2000949,12/9/04,3000949,616,101 Random Rd.,1954.13
TX,El Paso,712.7,1001033,79999,Taylor,17800,Johnson,2770.14,(915) 123-4567,1033,6595,2001033,5/13/82,3001033,848,101 Random Rd.,2118.84
TX,El Paso,90.49,1000739,79999,Jerry,600,Gamble,17147.61,(915) 123-4567,739,9281,2000739,9/12/87,3000739,524,101 Random Rd.,2069.85
TX,El Paso,780.65,1000367,79999,Christopher,5200,Foster,16429.1,(915) 123-4567,367,2760,2000367,11/17/91,3000367,738,101 Random Rd.,1885.4
TX,El Paso,25.96,1000894,79999,Justin,500,Hawkins,20971.03,(915) 123-4567,894,1832,2000894,4/30/70,3000894,539,101 Random Rd.,2221.19
TX,El Paso,66.29,1001038,79999,Kendra,300,Sawyer,21848.19,(915) 123-4567,1038,9987,2001038,9/20/88,3001038,324,101 Random Rd.,2114.62
TX,El Paso,1353.74,1000729,79999,Holly,12300,Cruz,5620.4,(915) 123-4567,729,1514,2000729,12/18/80,3000729,745,101 Random Rd.,1735.93
TX,El Paso,48.72,1000895,79999,Amy,600,Morse,3479.51,(915) 123-4567,895,6653,2000895,7/5/34,3000895,366,101 Random Rd.,2427.93
TX,El Paso,432.67,1000952,79999,Darrell,7200,Jones,23095.45,(915) 123-4567,952,8386,2000952,3/1/37,3000952,691,101 Random Rd.,2395.53
TX,El Paso,268.78,1000381,79999,Joshua,6700,Meadows,10596.57,(915) 123-4567,381,5389,2000381,5/20/92,3000381,716,101 Random Rd.,2427.29
TX,El Paso,46.26,1000763,79999,Michael,200,Flores,8659.85,(915) 123-4567,763,3382,2000763,10/28/92,3000763,437,101 Random Rd.,1529.54
TX,El Paso,24.26,1000910,79999,Brendan,200,Phillips,18626.76,(915) 123-4567,910,1417,2000910,8/8/30,3000910,301,101 Random Rd.,1894.19
TX,El Paso,763.38,1000862,79999,Mark,10900,Gonzalez,21504.23,(915) 123-4567,862,8363,2000862,3/21/06,3000862,754,101 Random Rd.,2152.24
TX,El Paso,54.56,1000345,79999,Caroline,200,Torres,24038.94,(915) 123-4567,345,3122,2000345,7/5/21,3000345,431,101 Random Rd.,1604.65
TX,El Paso,60.36,1000806,79999,Jonathan,200,Martinez,20454.73,(915) 123-4567,806,8661,2000806,8/22/12,3000806,464,101 Random Rd.,1956.77
TX,El Paso,12.9,1000434,79999,Raymond,400,Woodward,21867.84,(915) 123-4567,434,9465,2000434,10/8/28,3000434,338,101 Random Rd.,1807.64
TX,El Paso,290.81,1000544,79999,Kylie,2900,Summers,12582.19,(915) 123-4567,544,7978,2000544,12/21/49,3000544,658,101 Random Rd.,1644.44
TX,El Paso,120.75,1000332,79999,Alexander,500,Cameron,12320.42,(915) 123-4567,332,8522,2000332,3/11/68,3000332,528,101 Random Rd.,1871.04
TX,El Paso,24.88,1000605,79999,Lawrence,100,Price,22150.19,(915) 123-4567,605,9500,2000605,9/2/64,3000605,342,101 Random Rd.,2152.71
TX,El Paso,32.73,1000533,79999,Jenna,200,Chase,2229.6,(915) 123-4567,533,8629,2000533,1/30/13,3000533,424,101 Random Rd.,1613.87
TX,El Paso,660.22,1000542,79999,Amanda,6600,Vang,9319.24,(915) 123-4567,542,2590,2000542,3/21/46,3000542,694,101 Random Rd.,2293.82
TX,El Paso,0.58,1000128,79999,Kyle,500,Hodges,19421.34,(915) 123-4567,128,1722,2000128,3/17/60,3000128,338,101 Random Rd.,2299.4
TX,El Paso,2.72,1000065,79968,Eric,200,Morris,10433.46,(915) 747-5000,65,1202,2000065,5/22/31,3000065,556,500 W. University Ave.,1546.82
TX,El Paso,1674.26,1000591,79999,Christina,6200,Jones,23871.75,(915) 123-4567,591,4587,2000591,9/24/81,3000591,719,101 Random Rd.,2489.25
TX,El Paso,2451.1,1000786,79999,Tracy,12900,Fitzgerald,24202.45,(915) 123-4567,786,5291,2000786,5/10/73,3000786,784,101 Random Rd.,2230.69
TX,El Paso,2340.58,1000811,79999,Casey,13000,Navarro,1512.05,(915) 123-4567,811,8562,2000811,3/11/53,3000811,775,101 Random Rd.,1560.41
TX,El Paso,255.44,1000064,79968,Jose,1500,MataNevarez,8074.49,(915) 747-5000,64,4116,2000064,12/30/37,3000064,591,500 W. University Ave.,1926.76
TX,El Paso,68.69,1000758,79999,Jennifer,400,Carr,21679,(915) 123-4567,758,1179,2000758,2/27/10,3000758,437,101 Random Rd.,2238.33
TX,El Paso,1264.67,1000418,79999,Lisa,7900,Spencer,18272.96,(915) 123-4567,418,3538,2000418,10/1/05,3000418,762,101 Random Rd.,2181.05
TX,El Paso,84.63,1000595,79999,James,4200,Brennan,2312.36,(915) 123-4567,595,8169,2000595,4/9/79,3000595,626,101 Random Rd.,2249.46
TX,El Paso,26.38,1000410,79999,Terri,100,Mendez,5686.81,(915) 123-4567,410,1240,2000410,9/15/58,3000410,375,101 Random Rd.,1527.32
TX,El Paso,667.8,1000514,79999,Wendy,2900,Campos,11775.08,(915) 123-4567,514,4935,2000514,2/25/71,3000514,609,101 Random Rd.,2237.76
TX,El Paso,26.28,1000297,79999,Maria,100,Mitchell,6812.33,(915) 123-4567,297,4593,2000297,9/16/64,3000297,429,101 Random Rd.,2389.33
TX,El Paso,150.27,1000585,79999,Heather,500,Little,7488.22,(915) 123-4567,585,3817,2000585,3/27/55,3000585,532,101 Random Rd.,2115.41
TX,El Paso,24.67,1000957,79999,Becky,100,Simpson,16006.65,(915) 123-4567,957,6676,2000957,2/6/45,3000957,381,101 Random Rd.,1989.45
TX,El Paso,75.07,1000882,79999,Christina,500,Villanueva,15647.44,(915) 123-4567,882,7121,2000882,11/28/79,3000882,431,101 Random Rd.,1522.72
CA,Anaheim,1170.44,1000014,92802,Aurora,6500,Disney,7741.54,(714) 781-4636,14,2951,2000014,6/16/15,3000014,679,1313 Disneyland Dr.,2192.94
TX,El Paso,150.43,1000236,79999,Andrew,500,Campos,9057.95,(915) 123-4567,236,8485,2000236,3/15/77,3000236,523,101 Random Rd.,2436.67
TX,El Paso,180.3,1000784,79999,Patrick,3600,Bennett,8652.97,(915) 123-4567,784,2991,2000784,2/24/51,3000784,634,101 Random Rd.,1875.7
TX,El Paso,0.33,1000185,79999,Cody,4500,Scott,5875.58,(915) 123-4567,185,3183,2000185,9/25/08,3000185,658,101 Random Rd.,2145.36
TX,El Paso,243.1,1000817,79999,Andrew,8100,Norris,996.39,(915) 123-4567,817,7297,2000817,10/10/34,3000817,760,101 Random Rd.,1593.41
TX,El Paso,84.65,1000604,79999,Antonio,600,Edwards,18766.14,(915) 123-4567,604,8985,2000604,11/13/83,3000604,401,101 Random Rd.,1822.68
TX,El Paso,525.35,1000463,79999,Gary,2500,Miller,6830.13,(915) 123-4567,463,3263,2000463,4/21/68,3000463,662,101 Random Rd.,1571.92
TX,El Paso,876.15,1000162,79999,Jennifer,7300,Williams,14952.6,(915) 123-4567,162,6486,2000162,10/26/68,3000162,698,101 Random Rd.,1647.62
TX,El Paso,18.03,1000051,79968,Erick,300,Garcia,6892.57,(915) 747-5000,51,7551,2000051,5/18/04,3000051,420,500 W. University Ave.,2326.36
TX,El Paso,66.11,1000685,79999,Cynthia,300,Giles,6866.83,(915) 123-4567,685,6586,2000685,8/26/31,3000685,342,101 Random Rd.,1646.37
TX,El Paso,805.63,1000100,79999,Patrick,3500,Henderson,5356.13,(915) 123-4567,100,3828,2000100,1/3/20,3000100,663,101 Random Rd.,1715.33
TX,El Paso,23.63,1000040,79968,Efrain,2300,Retana,20526.68,(915) 747-5000,40,8360,2000040,1/17/54,3000040,598,500 W. University Ave.,1961.63
TX,El Paso,6.15,1000935,79999,Sharon,300,Gillespie,1539.47,(915) 123-4567,935,4969,2000935,1/1/78,3000935,565,101 Random Rd.,2208.9
TX,El Paso,2268.13,1000404,79999,Anita,12600,Stein,5730.52,(915) 123-4567,404,4741,2000404,11/28/67,3000404,790,101 Random Rd.,1894.3
TX,El Paso,84.05,1000127,79999,Michelle,400,Holland,15135.51,(915) 123-4567,127,7425,2000127,10/2/02,3000127,458,101 Random Rd.,2413.13
TX,El Paso,363.74,1000451,79999,Jerry,3300,Hampton,6415.97,(915) 123-4567,451,4932,2000451,3/26/44,3000451,637,101 Random Rd.,2400.64
