ID,Pin,First Name,Last Name,Address,City,State,Zip,Phone Number,Date of Birth,Checking Account Number,Checking Balance,Savings Account Number,Savings Balance,Credit Account Number,Credit Balance,Credit Score,Credit Limit
683,3584,Rebecca,Nguyen,605,El Paso,TX,79999,(915) 123-4567,12/27/92,1000683,50062.299999999974,2000683,156802.31,3000683,967.9700000000001,605,1100
684,7655,Anna,Davis,421,El Paso,TX,79999,(915) 123-4567,9/15/01,1000684,83769.31000000004,2000684,149904.75000000006,3000684,590.75,421,600
685,8870,Cynthia,Giles,355,El Paso,TX,79999,(915) 123-4567,11/26/39,1000685,102319.20000000004,2000685,174033.97999999995,3000685,300.18000000000023,355,600
686,4881,Mary,Gonzalez,483,El Paso,TX,79999,(915) 123-4567,10/11/72,1000686,83434.82999999991,2000686,188908.1,3000686,190.57000000000002,483,200
687,8923,Ann,Miller,723,El Paso,TX,79999,(915) 123-4567,9/23/33,1000687,83618.42999999996,2000687,177606.57999999993,3000687,62.630000000000415,723,7100
688,2391,Jose,Farley,815,El Paso,TX,79999,(915) 123-4567,5/4/60,1000688,100589.12999999992,2000688,209633.89999999988,3000688,364.88999999999976,815,16400
689,1283,Carl,Foley,827,El Paso,TX,79999,(915) 123-4567,10/27/38,1000689,89679.86000000003,2000689,157958.14999999994,3000689,1039.63,827,20400
690,7515,Christine,Ellis,377,El Paso,TX,79999,(915) 123-4567,10/18/19,1000690,104104.59000000004,2000690,185588.77000000005,3000690,98.55,377,100
691,8619,John,Blevins,818,El Paso,TX,79999,(915) 123-4567,10/25/59,1000691,80123.56999999995,2000691,176566.55000000005,3000691,1824.309999999999,818,24300
692,4344,Travis,Burton,839,El Paso,TX,79999,(915) 123-4567,12/8/60,1000692,94574.64999999995,2000692,164059.26999999996,3000692,223.14999999999944,839,23200
693,1774,Timothy,Bernard,631,El Paso,TX,79999,(915) 123-4567,5/19/15,1000693,52915.94000000001,2000693,192560.68999999997,3000693,522.1100000000005,631,3600
694,7994,Christina,Dodson,633,El Paso,TX,79999,(915) 123-4567,5/20/30,1000694,41908.26000000005,2000694,160457.47,3000694,1501.43,633,2800
695,5382,Andrew,Atkins,386,El Paso,TX,79999,(915) 123-4567,10/29/66,1000695,67826.53000000001,2000695,169106.91999999998,3000695,498.6700000000001,386,500
696,4181,Jeffrey,Best,740,El Paso,TX,79999,(915) 123-4567,10/17/91,1000696,63530.249999999985,2000696,177868.65000000008,3000696,1380.2500000000002,740,13000
697,6615,Perry,Hill,454,El Paso,TX,79999,(915) 123-4567,9/9/14,1000697,86075.37999999998,2000697,172938.39,3000697,592.27,454,600
698,8936,Mary,Lee,569,El Paso,TX,79999,(915) 123-4567,10/9/77,1000698,110483.80999999997,2000698,151424.31000000003,3000698,197.86000000000004,569,200
699,1482,Julia,Young,464,El Paso,TX,79999,(915) 123-4567,1/28/43,1000699,77720.76000000002,2000699,197831.5200000001,3000699,376.77000000000004,464,400
700,3776,John,Blair,726,El Paso,TX,79999,(915) 123-4567,1/7/10,1000700,65604.24,2000700,190853.99000000008,3000700,879.5500000000002,726,6500
701,8429,John,Hill,544,El Paso,TX,79999,(915) 123-4567,4/11/89,1000701,105002.39,2000701,207521.01,3000701,293.51,544,300
702,9541,Wesley,Williamson,508,El Paso,TX,79999,(915) 123-4567,6/3/33,1000702,104825.63000000002,2000702,202853.37,3000702,399.68,508,400
703,7829,Christopher,Davis,519,El Paso,TX,79999,(915) 123-4567,8/25/46,1000703,90721.96999999997,2000703,236942.83999999997,3000703,367.81000000000006,519,400
704,8720,Leonard,King,531,El Paso,TX,79999,(915) 123-4567,6/18/53,1000704,69373.24000000008,2000704,175093.72999999992,3000704,399.76000000000005,531,400
705,7402,Gary,Smith,529,El Paso,TX,79999,(915) 123-4567,4/13/38,1000705,70006.93000000005,2000705,196061.76999999996,3000705,599.3100000000001,529,600
706,6363,Thomas,Sanders,746,El Paso,TX,79999,(915) 123-4567,3/24/04,1000706,37801.089999999975,2000706,181711.6799999999,3000706,494.8800000000003,746,12600
707,4454,John,Davis,586,El Paso,TX,79999,(915) 123-4567,1/31/16,1000707,127321.20000000008,2000707,161924.31999999995,3000707,1080.0000000000002,586,4700
708,4753,Thomas,Hall,521,El Paso,TX,79999,(915) 123-4567,12/25/30,1000708,72721.63999999998,2000708,183386.7099999999,3000708,599.7600000000001,521,600
709,6406,Douglas,Hernandez,303,El Paso,TX,79999,(915) 123-4567,9/22/28,1000709,108353.28000000012,2000709,178287.45,3000709,299.52000000000004,303,300
710,2762,Miranda,Mason,372,El Paso,TX,79999,(915) 123-4567,6/16/16,1000710,78838.3,2000710,158682.74999999994,3000710,98.44,372,100
711,4200,Teresa,Stewart,745,El Paso,TX,79999,(915) 123-4567,6/3/39,1000711,97135.4000000001,2000711,206465.41999999998,3000711,448.1000000000002,745,12900
712,8768,Anthony,Adams,361,El Paso,TX,79999,(915) 123-4567,6/5/65,1000712,55535.22,2000712,160183.9000000001,3000712,199.82000000000002,361,200
713,1974,Timothy,Jones,447,El Paso,TX,79999,(915) 123-4567,1/31/80,1000713,72351.67999999996,2000713,147811.94000000003,3000713,167.60999999999999,447,400
714,9813,Jermaine,Dean,310,El Paso,TX,79999,(915) 123-4567,5/20/09,1000714,102139.65000000002,2000714,164022.35,3000714,99.87,310,100
715,6412,Joshua,Banks,541,El Paso,TX,79999,(915) 123-4567,6/14/10,1000715,123079.17999999985,2000715,187046.87999999998,3000715,588.19,541,600
716,4901,Daniel,Smith,327,El Paso,TX,79999,(915) 123-4567,9/30/75,1000716,95409.14000000003,2000716,139231.52000000008,3000716,596.23,327,600
717,2783,Victor,Harris,431,El Paso,TX,79999,(915) 123-4567,5/21/12,1000717,69156.39000000004,2000717,145250.65000000005,3000717,579.66,431,600
718,4742,Phillip,Meyer,617,El Paso,TX,79999,(915) 123-4567,6/11/81,1000718,78139.37000000002,2000718,166298.23000000004,3000718,463.1000000000007,617,3900
719,4176,Cody,Robles,377,El Paso,TX,79999,(915) 123-4567,11/2/43,1000719,41916.62999999998,2000719,188404.35999999996,3000719,589.48,377,600
720,6754,Carmen,Hays,306,El Paso,TX,79999,(915) 123-4567,1/21/48,1000720,119771.55,2000720,199003.55000000002,3000720,298.44000000000005,306,300
721,2107,Jorge,Haley,643,El Paso,TX,79999,(915) 123-4567,11/2/44,1000721,65932.42000000003,2000721,189261.8400000001,3000721,490.19999999999976,643,1400
722,2371,Sean,Hernandez,481,El Paso,TX,79999,(915) 123-4567,9/13/48,1000722,115287.27999999996,2000722,148342.06000000003,3000722,398.5300000000001,481,400
723,3233,Kelly,Jordan,643,El Paso,TX,79999,(915) 123-4567,5/24/59,1000723,89529.53000000003,2000723,151511.42000000007,3000723,477.08000000000027,643,700
724,7890,Joshua,Hickman,716,El Paso,TX,79999,(915) 123-4567,7/27/88,1000724,74265.24999999999,2000724,209121.98000000004,3000724,466.54000000000036,716,6700
725,8413,Jennifer,Guzman,834,El Paso,TX,79999,(915) 123-4567,10/26/17,1000725,68075.15000000001,2000725,176094.33000000002,3000725,796.7699999999987,834,21100
726,7131,Nathan,Thompson,341,El Paso,TX,79999,(915) 123-4567,3/3/62,1000726,98366.00000000006,2000726,160961.18999999997,3000726,270.0800000000001,341,400
727,5505,William,Adkins,572,El Paso,TX,79999,(915) 123-4567,12/9/52,1000727,70873.11999999998,2000727,160392.72999999986,3000727,418.4800000000002,572,500
728,3729,Willie,Hobbs,663,El Paso,TX,79999,(915) 123-4567,5/27/67,1000728,89571.78000000001,2000728,153529.27999999997,3000728,862.0199999999995,663,4400
729,9548,Holly,Cruz,445,El Paso,TX,79999,(915) 123-4567,5/24/58,1000729,75872.97999999995,2000729,165948.1799999999,3000729,199.09000000000003,445,200
730,8789,John,Jones,595,El Paso,TX,79999,(915) 123-4567,8/3/78,1000730,126176.93999999996,2000730,122096.09000000003,3000730,1059.8700000000006,595,2800
731,9747,Allison,Weaver,514,El Paso,TX,79999,(915) 123-4567,12/17/91,1000731,104635.97000000003,2000731,153047.39,3000731,199.14000000000001,514,200
732,7813,Michael,Nunez,382,El Paso,TX,79999,(915) 123-4567,1/17/60,1000732,93142.95,2000732,123169.45000000003,3000732,99.35999999999999,382,100
733,3750,Douglas,Bryant,549,El Paso,TX,79999,(915) 123-4567,8/30/89,1000733,45936.02000000005,2000733,126284.15000000001,3000733,97.07999999999998,549,100
734,2131,Christopher,Underwood,806,El Paso,TX,79999,(915) 123-4567,3/29/29,1000734,82492.05999999998,2000734,164803.3,3000734,742.7900000000003,806,16400
735,7862,Kimberly,Roberts,670,El Paso,TX,79999,(915) 123-4567,3/29/94,1000735,39225.99000000002,2000735,182404.73000000007,3000735,993.6800000000002,670,6000
736,2330,Michael,Cowan,405,El Paso,TX,79999,(915) 123-4567,11/10/03,1000736,61278.950000000055,2000736,186596.36,3000736,258.7299999999999,405,500
737,9815,Michael,Mccormick,333,El Paso,TX,79999,(915) 123-4567,1/22/11,1000737,43314.189999999995,2000737,180512.7200000001,3000737,99.05999999999999,333,100
738,4288,Jennifer,Bailey,808,El Paso,TX,79999,(915) 123-4567,7/18/90,1000738,60827.390000000036,2000738,165873.59000000005,3000738,728.9,808,21300
739,1583,Jerry,Gamble,504,El Paso,TX,79999,(915) 123-4567,2/4/68,1000739,76885.29999999996,2000739,207094.81999999998,3000739,408.7099999999999,504,600
740,3495,Henry,Salazar,382,El Paso,TX,79999,(915) 123-4567,5/16/17,1000740,77678.95999999993,2000740,133435.00000000006,3000740,398.8700000000001,382,400
741,1107,Kevin,Boone,300,El Paso,TX,79999,(915) 123-4567,11/24/00,1000741,79044.47000000003,2000741,189534.75999999995,3000741,590.7800000000001,300,600
742,7363,Rodney,Mcneil,625,El Paso,TX,79999,(915) 123-4567,5/29/68,1000742,75616.92999999998,2000742,160078.37000000005,3000742,55.62000000000012,625,1900
743,1481,Angela,Carney,615,El Paso,TX,79999,(915) 123-4567,5/15/63,1000743,45652.68999999998,2000743,168449.13000000003,3000743,1287.4100000000005,615,1500
744,3526,Dennis,Smith,701,El Paso,TX,79999,(915) 123-4567,12/5/13,1000744,66696.78000000006,2000744,171479.8999999999,3000744,227.87999999999974,701,7200
745,2163,Jared,Scott,627,El Paso,TX,79999,(915) 123-4567,1/10/94,1000745,37675.04999999999,2000745,129462.55000000003,3000745,508.9499999999998,627,800
746,1538,Monica,Craig,341,El Paso,TX,79999,(915) 123-4567,6/28/56,1000746,65261.830000000045,2000746,193878.66999999998,3000746,399.45000000000005,341,400
747,4294,Sandy,Blackwell,384,El Paso,TX,79999,(915) 123-4567,10/12/41,1000747,105111.25000000006,2000747,170773.19999999998,3000747,446.3700000000001,384,500
748,8611,Brittney,Daniel,387,El Paso,TX,79999,(915) 123-4567,2/9/76,1000748,93097.84999999993,2000748,150700.81999999992,3000748,496.87,387,500
749,6179,Rebecca,Fisher,631,El Paso,TX,79999,(915) 123-4567,2/13/44,1000749,99490.48,2000749,192549.15000000002,3000749,893.6200000000001,631,900
750,1671,Nicole,Hart,385,El Paso,TX,79999,(915) 123-4567,4/1/05,1000750,63732.52000000004,2000750,164794.38999999998,3000750,197.08,385,200
751,7268,Howard,Davenport,471,El Paso,TX,79999,(915) 123-4567,8/8/85,1000751,73025.16000000002,2000751,182921.51000000007,3000751,199.96,471,200
752,5259,Anita,Fletcher,390,El Paso,TX,79999,(915) 123-4567,2/21/76,1000752,62434.01999999998,2000752,184963.55000000002,3000752,599.75,390,600
753,5669,Elizabeth,Torres,590,El Paso,TX,79999,(915) 123-4567,2/12/33,1000753,111308.87000000013,2000753,178332.94000000003,3000753,799.12,590,800
754,1286,Jeffrey,Rodriguez,695,El Paso,TX,79999,(915) 123-4567,3/21/33,1000754,81627.62000000002,2000754,158268.58000000002,3000754,504.3700000000001,695,7300
755,4176,Megan,Smith,412,El Paso,TX,79999,(915) 123-4567,6/29/76,1000755,115026.64000000003,2000755,183309.98000000007,3000755,236.2000000000001,412,400
756,4218,David,Summers,678,El Paso,TX,79999,(915) 123-4567,12/22/95,1000756,100113.41999999998,2000756,168396.47000000006,3000756,879.6000000000004,678,5700
757,1223,Brian,Rojas,656,El Paso,TX,79999,(915) 123-4567,12/4/52,1000757,76571.36999999998,2000757,153045.36,3000757,507.52000000000027,656,3900
758,5728,Jennifer,Carr,599,El Paso,TX,79999,(915) 123-4567,10/25/05,1000758,108867.93999999999,2000758,152152.08,3000758,998.4000000000001,599,1000
759,3312,Tiffany,Jones,319,El Paso,TX,79999,(915) 123-4567,8/8/39,1000759,41645.68000000002,2000759,197390.97999999992,3000759,437.0200000000002,319,500
760,8255,Catherine,Mann,452,El Paso,TX,79999,(915) 123-4567,1/6/60,1000760,66976.06999999996,2000760,141032.91999999987,3000760,371.1,452,500
761,2875,Sara,Fox,741,El Paso,TX,79999,(915) 123-4567,7/5/80,1000761,71503.50999999997,2000761,167295.61000000002,3000761,466.5200000000007,741,10600
762,4362,Jeremy,Foster,422,El Paso,TX,79999,(915) 123-4567,2/2/11,1000762,109013.89000000007,2000762,157939.36999999994,3000762,47.94999999999999,422,200
763,7291,Michael,Flores,554,El Paso,TX,79999,(915) 123-4567,8/20/53,1000763,84362.79000000004,2000763,173335.67999999993,3000763,199.35,554,200
764,6722,William,Rice,454,El Paso,TX,79999,(915) 123-4567,7/24/68,1000764,53104.53999999997,2000764,142957.12,3000764,293.26,454,300
765,8360,Rachel,Hart,487,El Paso,TX,79999,(915) 123-4567,1/30/80,1000765,81004.80000000002,2000765,198704.59,3000765,293.1600000000001,487,300
766,1619,Richard,Sullivan,467,El Paso,TX,79999,(915) 123-4567,9/8/44,1000766,95507.36000000009,2000766,167694.87000000002,3000766,443.25,467,500
767,1914,Jennifer,Evans,796,El Paso,TX,79999,(915) 123-4567,10/12/40,1000767,55228.51999999999,2000767,124694.44000000003,3000767,754.4000000000004,796,15200
768,5618,Brandy,Wilkerson,419,El Paso,TX,79999,(915) 123-4567,8/28/77,1000768,80667.58,2000768,147804.39999999994,3000768,96.6,419,100
769,9254,Laurie,Mendoza,551,El Paso,TX,79999,(915) 123-4567,8/13/85,1000769,98788.99999999993,2000769,155123.88999999998,3000769,197.86,551,200
770,2594,Michelle,Ray,819,El Paso,TX,79999,(915) 123-4567,7/29/67,1000770,79524.75999999992,2000770,150706.00000000003,3000770,241.7000000000005,819,21300
771,6914,Alexis,Black,665,El Paso,TX,79999,(915) 123-4567,3/12/07,1000771,91160.26,2000771,143530.94999999995,3000771,759.6599999999999,665,1600
772,7382,Sean,Smith,372,El Paso,TX,79999,(915) 123-4567,6/25/75,1000772,70898.02000000002,2000772,153875.66999999993,3000772,286.15999999999997,372,300
773,5797,Elizabeth,Dominguez,419,El Paso,TX,79999,(915) 123-4567,6/17/72,1000773,61397.17000000003,2000773,206965.00999999998,3000773,475.1499999999998,419,500
774,2320,Lori,Johnson,390,El Paso,TX,79999,(915) 123-4567,4/7/19,1000774,85503.79000000007,2000774,126689.61000000002,3000774,599.2499999999998,390,600
775,4710,Bryan,Fields,534,El Paso,TX,79999,(915) 123-4567,11/27/36,1000775,113808.20999999999,2000775,158164.97999999998,3000775,197.4,534,200
776,9943,Michael,Thomas,520,El Paso,TX,79999,(915) 123-4567,8/13/69,1000776,77479.01000000002,2000776,168059.92999999996,3000776,299.62000000000006,520,300
777,7309,Craig,Brown,712,El Paso,TX,79999,(915) 123-4567,3/4/88,1000777,45063.96,2000777,156132.44,3000777,543.4200000000002,712,7000
778,6931,Sabrina,Nguyen,557,El Paso,TX,79999,(915) 123-4567,2/8/80,1000778,79841.73000000001,2000778,158668.45000000007,3000778,448.30000000000007,557,500
779,3745,Hayden,Mcdaniel,539,El Paso,TX,79999,(915) 123-4567,6/28/43,1000779,125768.79999999987,2000779,150684.42000000007,3000779,98.49999999999999,539,100
780,7733,Michelle,Rivera,747,El Paso,TX,79999,(915) 123-4567,11/16/60,1000780,87539.03999999992,2000780,145845.8,3000780,961.5700000000011,747,14600
781,6666,Alexandra,Simpson,482,El Paso,TX,79999,(915) 123-4567,10/2/48,1000781,65459.390000000014,2000781,140564.89,3000781,399.5000000000001,482,400
782,8287,Richard,Paul,828,El Paso,TX,79999,(915) 123-4567,1/29/52,1000782,109732.51999999996,2000782,121139.55000000005,3000782,1208.8500000000006,828,20100
783,6198,Keith,Christensen,393,El Paso,TX,79999,(915) 123-4567,3/11/63,1000783,98425.78000000009,2000783,147796.38999999993,3000783,99.48000000000002,393,100
784,7119,Patrick,Bennett,463,El Paso,TX,79999,(915) 123-4567,3/16/42,1000784,62333.65999999999,2000784,172210.0699999999,3000784,286.21,463,500
785,1721,Patricia,Mcdonald,572,El Paso,TX,79999,(915) 123-4567,12/21/63,1000785,113262.53999999998,2000785,148191.77,3000785,195.43,572,200
786,5849,Tracy,Fitzgerald,576,El Paso,TX,79999,(915) 123-4567,7/6/38,1000786,96056.58999999997,2000786,178532.78000000003,3000786,370.18999999999994,576,400
787,4787,Kathy,Smith,428,El Paso,TX,79999,(915) 123-4567,7/8/38,1000787,64655.739999999976,2000787,135195.53000000003,3000787,192.22000000000003,428,200
788,5507,Teresa,Taylor,627,El Paso,TX,79999,(915) 123-4567,6/12/78,1000788,67851.51999999997,2000788,163592.7900000001,3000788,453.08000000000004,627,3700
789,6553,Hector,Whitney,630,El Paso,TX,79999,(915) 123-4567,12/25/72,1000789,101425.74999999997,2000789,170370.20000000013,3000789,441.82000000000033,630,1400
790,9509,Timothy,Johnson,656,El Paso,TX,79999,(915) 123-4567,5/2/95,1000790,32966.52,2000790,197478.03999999986,3000790,669.7200000000005,656,1600
791,9671,Alyssa,Kelly,651,El Paso,TX,79999,(915) 123-4567,3/20/13,1000791,64633.05999999994,2000791,169530.89000000007,3000791,888.7800000000005,651,1300
792,6801,Colleen,Hall,659,El Paso,TX,79999,(915) 123-4567,1/13/50,1000792,145039.97,2000792,176331.05,3000792,3618.33,659,4400
793,2390,Erin,Jones,675,El Paso,TX,79999,(915) 123-4567,1/11/48,1000793,78564.71999999993,2000793,209661.01,3000793,535.7200000000004,675,6300
794,6500,Mark,Stewart,728,El Paso,TX,79999,(915) 123-4567,11/10/19,1000794,79363.39000000001,2000794,143271.6,3000794,576.5799999999994,728,5600
795,5192,Debra,Raymond,631,El Paso,TX,79999,(915) 123-4567,7/21/40,1000795,98286.08000000002,2000795,205594.51,3000795,890.6800000000001,631,1400
796,6460,Erin,Mejia,791,El Paso,TX,79999,(915) 123-4567,11/11/45,1000796,94004.07000000002,2000796,177463.6499999999,3000796,345.6899999999999,791,12200
797,9776,Micheal,Sanders,571,El Paso,TX,79999,(915) 123-4567,6/10/18,1000797,54406.61000000002,2000797,174141.18999999997,3000797,299.67,571,300
798,1334,Stephanie,Obrien,547,El Paso,TX,79999,(915) 123-4567,3/25/44,1000798,72453.47000000002,2000798,162175.27000000002,3000798,238.38999999999996,547,300
799,6962,Holly,Davidson,732,El Paso,TX,79999,(915) 123-4567,10/12/52,1000799,44009.61999999998,2000799,190987.4000000001,3000799,676.0,732,7000
800,4464,George,Ayala,672,El Paso,TX,79999,(915) 123-4567,7/12/62,1000800,41988.169999999955,2000800,104729.87999999999,3000800,874.4300000000002,672,5500
801,1571,Michelle,Oliver,830,El Paso,TX,79999,(915) 123-4567,2/12/33,1000801,74052.80000000002,2000801,165366.58000000002,3000801,802.7300000000001,830,20100
802,3904,George,Proctor,301,El Paso,TX,79999,(915) 123-4567,9/12/20,1000802,42804.97,2000802,185912.27000000008,3000802,99.35,301,100
803,5201,Michelle,Griffin,524,El Paso,TX,79999,(915) 123-4567,2/26/79,1000803,50232.36000000001,2000803,194529.59000000008,3000803,597.4099999999999,524,600
804,5840,Michelle,Maynard,620,El Paso,TX,79999,(915) 123-4567,12/3/60,1000804,77634.28000000006,2000804,161415.49999999997,3000804,470.62000000000006,620,900
805,6222,Elizabeth,Castillo,435,El Paso,TX,79999,(915) 123-4567,5/10/45,1000805,98069.70000000004,2000805,200760.80999999994,3000805,488.9900000000003,435,500
806,1961,Jonathan,Martinez,829,El Paso,TX,79999,(915) 123-4567,6/17/72,1000806,97692.04,2000806,188695.70000000007,3000806,2080.1899999999996,829,17500
807,3433,Tanya,Johnson,541,El Paso,TX,79999,(915) 123-4567,2/1/31,1000807,78896.84,2000807,205274.88000000006,3000807,97.09999999999998,541,100
808,8688,Megan,Thompson,497,El Paso,TX,79999,(915) 123-4567,3/11/48,1000808,104261.99000000006,2000808,143166.18999999994,3000808,294.53000000000003,497,300
809,8449,Emily,Estes,672,El Paso,TX,79999,(915) 123-4567,1/28/56,1000809,48151.99,2000809,116628.30000000002,3000809,802.5499999999996,672,6900
810,3122,Melissa,Johnson,697,El Paso,TX,79999,(915) 123-4567,6/5/73,1000810,83699.42000000004,2000810,154677.06999999998,3000810,114.11000000000004,697,6100
811,7990,Casey,Navarro,345,El Paso,TX,79999,(915) 123-4567,4/19/97,1000811,98280.38000000002,2000811,155288.90999999997,3000811,553.3100000000002,345,600
812,8803,Shawn,Lee,349,El Paso,TX,79999,(915) 123-4567,8/9/48,1000812,95112.37,2000812,169573.79,3000812,98.50999999999999,349,100
813,9622,Brandi,Daniel,656,El Paso,TX,79999,(915) 123-4567,1/4/71,1000813,52262.05000000002,2000813,152370.60999999993,3000813,699.6500000000001,656,700
814,5546,Jose,Smith,532,El Paso,TX,79999,(915) 123-4567,10/9/42,1000814,105476.86999999994,2000814,151136.69,3000814,198.83000000000004,532,200
815,8471,Alicia,Moran,514,El Paso,TX,79999,(915) 123-4567,6/4/51,1000815,32845.23000000001,2000815,169399.78000000006,3000815,479.51000000000005,514,500
816,9403,Jennifer,Jones,343,El Paso,TX,79999,(915) 123-4567,4/7/43,1000816,81639.44000000002,2000816,160900.53000000006,3000816,99.19999999999999,343,100
817,6459,Andrew,Norris,522,El Paso,TX,79999,(915) 123-4567,7/23/28,1000817,83824.2,2000817,151407.7299999999,3000817,299.61,522,300
818,2105,Maria,Young,528,El Paso,TX,79999,(915) 123-4567,3/1/21,1000818,66304.65,2000818,208144.73000000004,3000818,399.87,528,400
819,9645,Ann,Rogers,364,El Paso,TX,79999,(915) 123-4567,3/21/60,1000819,53268.09000000002,2000819,194510.71999999986,3000819,98.38000000000001,364,100
820,4845,Felicia,Carlson,579,El Paso,TX,79999,(915) 123-4567,1/25/88,1000820,86140.53999999996,2000820,165192.17000000004,3000820,96.84,579,100
821,1857,Chad,Green,420,El Paso,TX,79999,(915) 123-4567,12/10/88,1000821,57707.25999999997,2000821,182782.8500000001,3000821,298.38000000000005,420,300
822,1862,Tanya,Turner,484,El Paso,TX,79999,(915) 123-4567,4/4/21,1000822,53609.75999999999,2000822,179077.84999999998,3000822,581.9200000000003,484,600
823,4191,Joseph,Fritz,663,El Paso,TX,79999,(915) 123-4567,8/31/74,1000823,124934.81000000001,2000823,169877.82000000004,3000823,561.6799999999996,663,3100
824,9677,James,Simpson,405,El Paso,TX,79999,(915) 123-4567,12/7/90,1000824,89295.09999999999,2000824,158063.66000000006,3000824,99.02,405,100
825,7680,Ernest,Bentley,477,El Paso,TX,79999,(915) 123-4567,10/3/99,1000825,55673.45000000002,2000825,179095.3999999999,3000825,597.3300000000002,477,600
826,1793,Crystal,Hayes,335,El Paso,TX,79999,(915) 123-4567,12/14/43,1000826,103370.78000000001,2000826,134781.24999999997,3000826,95.25999999999998,335,100
827,9921,Jessica,Lloyd,760,El Paso,TX,79999,(915) 123-4567,3/14/97,1000827,99702.62,2000827,184953.94,3000827,1223.35,760,14200
828,4669,Julie,Shaw,421,El Paso,TX,79999,(915) 123-4567,3/18/53,1000828,53925.710000000014,2000828,188069.03999999995,3000828,299.31000000000006,421,300
829,4504,Mark,Thompson,357,El Paso,TX,79999,(915) 123-4567,3/17/05,1000829,13529.889999999985,2000829,163475.06,3000829,499.22,357,500
830,6149,Michael,Prince,467,El Paso,TX,79999,(915) 123-4567,1/26/03,1000830,113976.23000000004,2000830,161380.31999999995,3000830,97.48000000000002,467,100
831,7610,Craig,Fleming,358,El Paso,TX,79999,(915) 123-4567,9/27/85,1000831,85663.87000000002,2000831,170865.7200000001,3000831,196.7199999999999,358,500
832,5884,Michael,Williamson,631,El Paso,TX,79999,(915) 123-4567,3/21/54,1000832,77737.12000000002,2000832,180724.37999999998,3000832,1245.020000000001,631,3900
833,2158,Sarah,Stanton,804,El Paso,TX,79999,(915) 123-4567,10/11/30,1000833,105346.66999999997,2000833,135262.98999999993,3000833,717.7299999999998,804,24300
834,8129,Marcia,Snyder,505,El Paso,TX,79999,(915) 123-4567,1/23/06,1000834,78480.49000000006,2000834,177818.99999999997,3000834,157.74,505,500
835,6265,Gary,Park,771,El Paso,TX,79999,(915) 123-4567,10/8/93,1000835,56799.29999999999,2000835,218155.9100000001,3000835,348.16999999999933,771,12500
836,3270,Cynthia,Ellis,835,El Paso,TX,79999,(915) 123-4567,9/15/12,1000836,93444.41000000003,2000836,180466.06999999998,3000836,488.27000000000044,835,21100
837,7503,Victoria,White,404,El Paso,TX,79999,(915) 123-4567,4/5/85,1000837,81661.22999999998,2000837,158607.35,3000837,399.25000000000006,404,400
838,8586,Juan,Brock,815,El Paso,TX,79999,(915) 123-4567,12/27/63,1000838,107947.5,2000838,151809.02,3000838,883.8500000000003,815,21300
839,7995,Sandra,Newton,830,El Paso,TX,79999,(915) 123-4567,12/25/37,1000839,85780.00000000001,2000839,165230.63,3000839,301.6300000000002,830,16000
840,1610,Victor,Anderson,493,El Paso,TX,79999,(915) 123-4567,6/22/65,1000840,75499.48000000007,2000840,159405.69000000006,3000840,190.77000000000004,493,500
841,1568,Dana,Miller,383,El Paso,TX,79999,(915) 123-4567,10/6/63,1000841,122170.09000000016,2000841,134741.26999999996,3000841,380.48999999999995,383,500
842,5237,Kevin,Tran,746,El Paso,TX,79999,(915) 123-4567,6/21/60,1000842,99009.44999999995,2000842,175995.25000000003,3000842,1038.3899999999999,746,11800
843,4227,Linda,Miller,409,El Paso,TX,79999,(915) 123-4567,5/21/20,1000843,100731.72999999997,2000843,162358.83999999988,3000843,497.0200000000001,409,500
844,6736,Jacob,Norton,451,El Paso,TX,79999,(915) 123-4567,11/16/55,1000844,104358.20000000001,2000844,167698.19000000003,3000844,315.57999999999987,451,600
845,9357,Joshua,Gomez,475,El Paso,TX,79999,(915) 123-4567,1/12/04,1000845,120488.43999999997,2000845,190767.6800000001,3000845,466.89000000000004,475,500
846,5851,Robin,Wilson,621,El Paso,TX,79999,(915) 123-4567,7/26/93,1000846,81934.77999999997,2000846,150314.48,3000846,2327.9900000000002,621,4800
847,7616,Amy,Parsons,592,El Paso,TX,79999,(915) 123-4567,5/22/67,1000847,47919.119999999995,2000847,193715.39000000004,3000847,878.8000000000001,592,1200
848,5760,Philip,Holt,390,El Paso,TX,79999,(915) 123-4567,6/21/21,1000848,101046.28999999995,2000848,176251.66000000006,3000848,521.7500000000002,390,600
849,2197,Alison,Hicks,844,El Paso,TX,79999,(915) 123-4567,2/5/61,1000849,72329.03000000004,2000849,181028.14999999997,3000849,440.1700000000004,844,16300
850,4586,Alexander,Wilson,674,El Paso,TX,79999,(915) 123-4567,8/1/58,1000850,85055.0900000001,2000850,144648.70999999996,3000850,776.3799999999999,674,5800
851,2936,Nicole,Lloyd,581,El Paso,TX,79999,(915) 123-4567,11/23/51,1000851,91569.12000000005,2000851,145633.05000000005,3000851,670.2000000000002,581,1900
852,3155,Michael,Clarke,719,El Paso,TX,79999,(915) 123-4567,2/18/31,1000852,92297.38,2000852,195321.23000000004,3000852,811.6000000000003,719,5700
853,9881,Nicholas,Smith,843,El Paso,TX,79999,(915) 123-4567,11/30/96,1000853,62594.57,2000853,147562.98999999993,3000853,1072.25,843,20900
